input_utterance,utterance_template,intent,seed_id,source,paraphrase_value,paraphrase_template,bertscore,ted,duplicate,semantics,selected_templates_related_paraphrases,ted_to_selected_templates,_is_similar
Request a taxi from the airport to home,( S ( VP ( VB ) ( NP ) ( PP ) ) ),BookTaxi,20,ParaQuality,Hire/rent/aquire/pay-for/contact/establish/prebook Just one car. It should move us/me/I/Tourist whatever (Landline/address) is nearest.,"( NP ( NP ( VP ) ( , ) ( NN ) ) ( NP ( QP ) ( NN ) ) ( . ) ( S ( NP ) ( VP ) ) ( , ) ( NP ( NP ) ( SBAR ) ) ( . ) )",0.8186148,15.0,False,True,"['Discover the top-rated pictures tagged with #LOVE', 'Can you tell me the definition of DFW?']","{'( S ( VP ( VB ) ( NP ) ) )': 15.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 13.0}",False
what is the forecast for colder in Anston,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),GetWeather,22,SNIPS,What can we look forward to concerning chillier temps? Let's focus particularly on Ensconce Mountain region.,( S ( SBARQ ( WHNP ) ( SQ ) ( . ) ) ( VP ( VB ) ( S ) ) ( . ) ),0.8473,6.0,False,True,"['Craft a comment stating that it is the best voice of all time', 'Can you show me the best three convenience stores around Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
How hot is it in Pesotum,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),GetWeather,23,SNIPS,"I hope that I am able get your assistance over here, may kindly show details concerning incremental growth rate specified terms increased comfort value situation associated within sitting identified region with symbol label identifying as Posterior essential feature looking forward more from Placeholder","( S ( NP ( PRP ) ) ( VP ( VP ) ( , ) ( VP ) ) )",0.7889196,7.0,False,True,"['list the airlines that fly from boston to atlanta', 'Can you tell me the current weather in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033",( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),BookRestaurant,24,SNIPS,I'm looking for a pub that serves Italian dressing for an event with 5 attendees on February the eleventh in the year two thousand and thirty-three.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ( . ) ),0.8971608,2.0,False,True,"['display the airlines that operate flights between Boston and Denver', 'Can you find me a pub that serves Italian dressing for a group of 5 people on February 11, 2033?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Book a taverna in Equatorial Guinea this month for nine people.,( S ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ( . ) ),BookRestaurant,25,SNIPS,Is it feasible to reserve seating at a restaurant called 'taverna' located within the borders of Equatorial Guinea? We will be around 9 guests and aiming to visit anytime this month.,( SQ ( VBZ ) ( NP ( NP ) ) ( ADJP ( JJ ) ) ( S ( VP ) ) ( . ) ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( . ) ),0.86400807,12.0,False,True,"['display the flights operating between Boston and Denver', ""Could you give me your feedback on With Lee in Virginia, A Story of the American Civil War chronicle's fourth installment?""]","{'( S ( VP ( VB ) ( NP ) ) )': 13.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 10.0}",False
Book a table for eight people please,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),BookRestaurant,26,SNIPS,We kindly request your support in booking accommodations suitable enough so as cater up until the amounting sum total reaches exactly 4*2 person,( S ( NP ( PRP ) ) ( ADVP ( RB ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ),0.818426,6.0,False,True,"['Find videos about cooking', 'Can you tell me the weather forecast for Anston in colder temperatures?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
Please add Ruud Jolie to my playlist Guest List Polygon,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),AddToPlaylist,27,SNIPS,Do include Within Tempation's former guitarist finds his way back attending Hilversums GuitarsClass lessons,( S ( S ( VP ) ) ( VP ( VBZ ) ( NP ) ( S ) ) ),0.79741806,4.0,False,True,"['Find videos about cooking', 'Can you show me the best three convenience stores around Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",True
add this artist named Kirk Hammett to my playlist Party,( S ( VP ( VB ) ( NP ) ( PP ) ) ),AddToPlaylist,28,SNIPS,Put this artist called Kirk Hammett on my Party playlist,( S ( VP ( VB ) ( NP ) ( VP ) ) ),0.9593661,1.0,False,True,"['Retrieve a selection of attractive photos that are similar to Opera House and have a resolution of 1024 pixels by 768 pixels', 'Can you show me The Wedding Ring movie playing at the cinema?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
I want to put a copy of this tune into Skatepark Punks,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),AddToPlaylist,29,SNIPS,"What are popular spots to enjoy cannoli, fettucine alfredo and antipasto salads?",( SBARQ ( WHNP ( WP ) ) ( SQ ( SQ ) ) ( . ) ),0.80529416,6.0,False,True,"['find the lowest cost ticket from Denver to Pittsburgh', 'Can you show me the most recent scientific paper on Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6",( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),RateBook,30,SNIPS,"I need to find chapter 4 from With Lee in Virginia, A Story of the American Civil War series.",( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ( . ) ),0.8967328,3.0,False,True,"['Find a couple of beautiful images that match Opera House with dimensions 1024px * 768px', 'Can you tell me the least expensive one-way fare from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Rate this album two out of 6,( S ( VP ( VB ) ( NP ) ( NP ) ) ),RateBook,31,SNIPS,If I pass along my own opinion after listening song-by-song whether they are truly remarkable or not then what number should I allocate based on the final outcome ranging from none-stars up-to including full stars?,( SBAR ( IN ) ( S ( NP ) ( VP ) ) ( . ) ),0.81005865,4.0,False,True,"['Discover tutorials on cooking', ""Can you give me the reviews for the McDonald's located at Kensington st.?""]","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
Give the current part of the saga 4 points out of 6.,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),RateBook,32,SNIPS,Is there any reason why I shall appreciate what happened when comparing gives while keeping specific structured contemplations about major events within ongoing journey?,( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( NP ) ( SBAR ) ) ( . ) ),0.8258667,6.0,False,True,"['Compose a comment expressing praise for the excellent voice', 'Can you tell me the least expensive one-way fare from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Can you play some fifties music by lavern baker,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),PlayMusic,33,SNIPS,I'm in the mood for delicious italian cuisine. Where's the best spot near me?,( S ( NP ( PRP ) ) ( VP ( VBP ) ( PP ) ) ( . ) ( SBARQ ( WHADVP ) ( SQ ) ) ( . ) ),0.8266367,9.0,False,True,"['display the list of airlines operating between Boston and Denver', 'Can you show me the best three convenience stores around Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 9.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False
Play a 1964 track from Shahram Nazeri on Pandora.,( S ( VP ( VB ) ( NP ) ) ( . ) ),PlayMusic,34,SNIPS,"Suggest some places where I could relish authentic Mediterranean meals such as pizza, pasta, risotto.",( S ( VP ( VB ) ( NP ) ) ( . ) ),0.83617836,0.0,False,True,"['discover theaters playing The Caretaker by searching for Fox Theatres', 'Can you find me a pub that serves Italian dressing for a group of 5 people on February 11, 2033?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Please play me some Satire music,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),PlayMusic,35,SNIPS,I want something funny but sarcastic. Could I get your assistance finding this type of content?,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ) ( . ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),0.8505365,10.0,False,True,"['add the artist named Kirk Hammett to the Party playlist', 'Can you find me the most recent scientific publication about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 9.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False
When is Crime and Punishment U.S.A. showing?,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ( . ) ),SearchScreeningEvent,36,SNIPS,"Is there a timetable available anywhere which shows if/when movie named'Misdemeanour versus Capital Crimes-U S A', scheduled to screen?",( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( NP ) ( ADJP ) ) ( ADVP ( RB ) ( SBAR ) ) ( `` ) ( NP ( NP ) ( PP ) ) ( . ) ),0.82641137,14.0,False,True,"['Find videos about cooking', 'Can you find me the most recent scientific publication about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 14.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 12.0}",False
find Fox Theatres with The Caretaker,( S ( VP ( VB ) ( NP ) ( PP ) ) ),SearchScreeningEvent,37,SNIPS,"'the caretakers', find a live staging now and here, it could be near fox theaters","( S ( `` ) ( NP ( DT ) ( NNS ) ) ( VP ( '' ) ( , ) ( VP ) ( , ) ( SBAR ) ) )",0.83746773,9.0,False,True,"['locate Fox Theatres that are currently presenting The Caretaker', 'Can you tell me the temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 9.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 10.0}",False
I would like to watch The Wedding Ring at the movie theatre,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),SearchScreeningEvent,38,SNIPS,Tell me about some popular places where they serve lasagna.,( S ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),0.84857684,6.0,False,True,"['Find some beautiful pictures that match Opera House with dimensions of 1024px * 768px', 'Can you show me five conference articles regarding text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
I want to read the book The Lion Sleeps Tonight,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),SearchCreativeWork,39,SNIPS,Can you suggest some places where I can eat Italian food?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.8332558,5.0,False,True,"['list all the airlines that have flights from boston to atlanta', 'Can you show me 5 conference articles on the topic of text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
Where can I buy a used copy of the game called I Lie Around?,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),SearchCreativeWork,41,SNIPS,Would it be possible to locate stores which have available for sale antiquated printings based off Ponderous Thought Thrillers?,( SQ ( MD ) ( NP ( NP ) ) ( VP ( VB ) ( ADJP ) ( S ) ) ( . ) ),0.8522426,7.0,False,True,"['Discover cooking tutorials', 'Can you find me a copy of The Lion Sleeps Tonight book?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 3.0}",True
please give me the cheapest flight from denver to pittsburgh,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),flight,42,ATIS,"What are some good deals on round-trip tickets flying into London Gatwick Airport, but returning home through Heathrow?",( SBARQ ( WHNP ( WP ) ) ( SQ ( VBP ) ( NP ) ) ( . ) ),0.8422801,7.0,False,True,"['Retrieve a couple of stunning photos that are related to Opera House and have the resolution of 1024x768', 'Can you find me the most recent scientific paper about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
i want to fly from milwaukee to orlando on either wednesday evening or thursday morning,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),flight,43,ATIS,I want recommendations for dining options where I can enjoy a fantastic plate of bruschetta or tiramisu.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ) ( . ) ),0.82420796,2.0,False,True,"['Retrieve a handful of lovely photographs that match Opera House, measuring 1024 pixels in width and 768 pixels in height', 'Can you find me any budget-friendly hotels for a 7-day stay in the vicinity of Riverside?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 4.0}",False
what is the lowest fare from denver to pittsburgh,( SBAR ( WHNP ( WP ) ) ( S ( VP ) ) ),airfare,44,ATIS,I would like some details regarding what I will be paying as per current prices while travelling via air service booking services covering distances both starting frmo till ending at Denerver airports.,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( . ) ),0.82495654,6.0,False,True,"['Discover the trending photos marked with #LOVE', 'Can you tell me the current temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
what is the cheapest one way fare from boston to baltimore,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),airfare,45,ATIS,Could you help dscaminate bargais offers when it comes t buying justb uno way tiketd bnetween boson andbaltimoe,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( S ) ( SBAR ) ) ),0.7999181,6.0,False,True,"['find a screening of The Caretaker at Fox Theatres', 'Can you tell me the temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 3.0}",True
what is the ground transportation from oakland to san francisco,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),ground_service,46,ATIS,"""I am looking for ways other than airplanes that lead you straight froFm OAKLAND TO SA",( S ( `` ) ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ),0.83165145,6.0,False,True,"['find albums with B-sides and Rarities from Join the Dots', 'Can you tell me the distance of the closest cab?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
can i get a rental car in dallas,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),ground_service,47,ATIS,I'd like to know if there are any rental cars available in Dallas.,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( . ) ),0.8826361,6.0,False,True,"['find places where I can listen to Join the Dots: B-sides and Rarities', 'Can you find me the least expensive ticket for a one-way trip from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
what airlines fly between boston and atlanta,( SBAR ( WHNP ( WP ) ) ( S ( NP ) ( VP ) ) ),airline,48,ATIS,"explore which airline services are available on trips going from boston, ma, us, to atlantsa, ga","( S ( S ( VP ) ) ( , ) ( NP ( NNP ) ) )",0.8815393,6.0,False,True,"['Craft a comment stating that it is the best voice of all time', 'Can you find me the cheapest fare for a one-way trip from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False
show me the airlines between boston and denver,( S ( VP ( VB ) ( S ) ) ),airline,49,ATIS,Show me which airlines offer flights from Boston to Denver.,( S ( VP ( VB ) ( NP ) ( SBAR ) ) ( . ) ),0.91953546,3.0,False,True,"['Discover the top-rated pictures tagged with #LOVE', 'Can you show me the best three convenience stores close to Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
what does ls stand for,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ),abbreviation,50,ATIS,"Enlighten me. What does it mean when someone says, ‘LS’?",( S ( VP ( VB ) ( NP ) ) ( . ) ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ( . ) ),0.83988327,6.0,False,True,"['Find the top-rated photos labeled with #LOVE', 'Can you show me the top three convenience stores close to Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 8.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 10.0}",False
what does dfw mean,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ),abbreviation,51,ATIS,I want to know what is meant by the term DFW,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),0.89765507,7.0,False,True,"['Discover cooking tutorials', 'Can you tell me the weather forecast for Anston in colder temperatures?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
What is the forecast for Harrison-Crawford State Forest,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),GetWeather,21,SNIPS,May I have detailed knowledge as far as future environmental events go.,( S ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.8448509,7.0,False,True,"['find all the airlines that fly from Boston to Denver', 'Could you show me 5 conference articles on the topic of text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 2.0}",True
find Join the Dots: B-sides and Rarities,( S ( VP ( VB ) ( S ) ) ),SearchCreativeWork,40,SNIPS,"You reckon you can find some unreleased contents that was discarded while they were completing their project, which goes by name joining lines?",( S ( NP ( PRP ) ) ( VP ( VBP ) ( SBAR ) ) ( . ) ),0.82615554,5.0,False,True,"['Find some beautiful pictures that match Opera House with dimensions of 1024px * 768px', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Terminate i-a541 now,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),EndEC2Instance,1,ParaQuality,Gently cease all operations associated with program number XYZ-R7777.,( S ( ADVP ( RB ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.8391718,4.0,False,True,"['define dfw', 'Can you give me a rating for With Lee in Virginia, A Story of the American Civil War chronicle 4 out of 6?']","{'( S ( VP ( VB ) ( NP ) ) )': 3.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Search for cooking videos,( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),SearchWeb,2,ParaQuality,Find video content that teaches you how to make meals,( S ( VP ( VB ) ( NP ) ) ),0.89514667,4.0,False,True,"['locate Fox Theatres showing The Caretaker', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']","{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
Find most popular photos tagged #LOVE,( S ( S ( VP ) ) ( VP ( VBP ) ) ),SearchWeb,3,ParaQuality,I'm looking for well-received visual content tagged as '#Love',( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ( '' ) ),0.889092,4.0,False,True,"['find places where I can listen to Join the Dots: B-sides and Rarities', 'Can you tell me the temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
Search for a few nice photos matching Opera House with size 1024px * 768px,( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),SearchWeb,4,ParaQuality,I am looking for a variety of stunning photographs that highlight the elegance and grandeur of The Opera House. Please make sure each photo has the size 1024px in width and 768px in height.,( S ( S ( NP ) ( VP ) ) ( . ) ( S ( NP ) ( VP ) ) ( . ) ),0.8809954,7.0,False,True,"['find albums with B-sides and Rarities from Join the Dots', 'Can you tell me the definition of ls?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
Are the burglar alarms in the office malfunctioning ?,( SQ ( VBP ) ( NP ( DT ) ( NN ) ( NNS ) ) ( PP ( IN ) ( NP ) ) ( VP ( VBG ) ) ( . ) ),CheckDevice,5,ParaQuality,I wanted to know if anything was unstable regarding my place’s antitheft device.,( S ( NP ( PRP ) ) ( VP ( VBD ) ( S ) ) ( . ) ),0.8615101,9.0,False,True,"['Discover the most popular images with the #LOVE tag', ""Could you give me your feedback on With Lee in Virginia, A Story of the American Civil War chronicle's fourth installment?""]","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Is the TV in the house off ?,( SQ ( VBZ ) ( NP ( DT ) ( NN ) ) ( PP ( IN ) ( NP ) ) ( PRT ( RP ) ) ( . ) ),CheckDevice,6,ParaQuality,Is it true that the television within this domicile is not operating?,( SQ ( VBZ ) ( NP ( NP ) ) ( ADJP ( JJ ) ) ( SBAR ( IN ) ( S ) ) ( . ) ),0.8833499,7.0,False,True,"['find the cheapest price for a flight from Denver to Pittsburgh', 'Can you find me a pub that serves Italian dressing for a group of 5 people on February 11, 2033?']","{'( S ( VP ( VB ) ( NP ) ) )': 8.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
Any suggestions for an inexpensive hotel near Seattle for tomorrow for 2,( NP ( NP ( DT ) ( NNS ) ) ( PP ( IN ) ( NP ) ) ),FindHotel,7,ParaQuality,"I need some recommendations on an inexpensive accommodation option near Seattle, preferably available from tomorrow and suitable for two individuals.",( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ) ( . ) ),0.8995358,6.0,False,True,"['Compose a comment expressing praise for the excellent voice', 'Can you show me five conference articles regarding text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 4.0}",False
Are there any cheap hotels for 7-day stay somewhere near Riverside,( SQ ( VBP ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ) ( ADVP ( RB ) ( IN ) ( NP ) ) ),FindHotel,8,ParaQuality,"I was wondering if it's possible taht we could maybe find good deal offersaving low price rates - like in cheaper region nears riversdise or alost same , this needs beginning at exactly tuesday after tomorrow up until Friday!",( S ( NP ( PRP ) ) ( VP ( VBD ) ( VP ) ) ( . ) ),0.8262846,10.0,False,True,"['display the list of airlines operating between Boston and Denver', 'Can you show me 5 conference articles on the topic of text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Send an email to Phil telling her that ''I got you'',( S ( VP ( VB ) ( NP ) ( PP ) ) ( '' ) ( '' ) ),SendMail,9,ParaQuality,"Craft and dispatch an email addressed to Phil, indicating my promise of assistance","( VP ( NN ) ( CC ) ( VB ) ( NP ( NP ) ( VP ) ) ( , ) ( S ( VP ) ) )",0.8848289,8.0,False,True,"[""Drop a message to Phil indicating that I've got your back"", 'Can you find me the most recent scientific paper that discusses Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False
Give me 5 conference articles about text mining,( S ( VP ( VB ) ( NP ) ( NP ) ) ),FindArticles,10,ParaQuality,I'm looking for conference papers focused on the topic of text mining,( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ),0.90688664,5.0,False,True,"['Discover tutorials on cooking', 'Can you find me the most recent scientific publication about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
I am looking for the latest scientific article related to Machine Learning,( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ),FindArticles,11,ParaQuality,Can you provide recommendations for recent academic papers focusing on Natural Language Understanding?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.8395969,5.0,False,True,"['find places with Join the Dots: B-sides and Rarities', 'Can you find me the least expensive ticket for a one-way trip from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
Create a comment saying ''Best Voice Ever'',( S ( VP ( VB ) ( NP ) ) ( '' ) ),CreateComment,12,ParaQuality,How about leaving behind some feedback? Let it be known how incredible their voice is!,( FRAG ( WHADVP ( WRB ) ) ( IN ) ( S ( VP ) ) ( . ) ( VP ( VB ) ( S ) ) ( . ) ),0.8465978,8.0,False,True,"['define dfw', 'Can you find me a copy of The Lion Sleeps Tonight book?']","{'( S ( VP ( VB ) ( NP ) ) )': 8.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False
