seed_id,intent,input_utterance,paraphrase_value,parameters,is_correct,source,bert_score,utterance_template,paraphrase_template,ted,duplicate,semantics
23,GetWeather,How hot is it in Pesotum,What level of hot is it in Pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.40667555,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( S ( WHNP ( WHNP ) ( PP ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),4.0,False,False
23,GetWeather,How hot is it in Pesotum,What amount of hotness is it in Pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.34069607,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( S ( WHNP ( WHNP ) ( PP ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),4.0,False,False
25,BookRestaurant,Book a taverna in Equatorial Guinea this month for nine people.,taverna in Equatorial Guinea this month for nine,"[['restaurant_type', 'taverna'], ['country', 'Equatorial Guinea'], ['timeRange', 'this month'], ['party_size_number', 'nine']]",0,SNIPS,0.4583509,( S ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ( . ) ),( NP ( NP ( NN ) ) ( PP ( IN ) ( NP ) ) ( NP ( DT ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),10.0,False,False
26,BookRestaurant,Book a table for eight people please,Book a table for eight people,"[['party_size_number', 'eight']]",1,SNIPS,0.4879547,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( S ( VP ( VB ) ( NP ) ) ),1.0,False,False
26,BookRestaurant,Book a table for eight people please,I would like to reserve a table for eight people please,"[['party_size_number', 'eight']]",1,SNIPS,0.47560993,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),5.0,False,False
26,BookRestaurant,Book a table for eight people please,Can I get a reservation for eight people please,"[['party_size_number', 'eight']]",1,SNIPS,0.4511916,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),5.0,False,False
26,BookRestaurant,Book a table for eight people please,Can you  book a table for eight people,"[['party_size_number', 'eight']]",1,SNIPS,0.47653025,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),5.0,False,False
26,BookRestaurant,Book a table for eight people please,For eight people please book a table,"[['party_size_number', 'eight']]",1,SNIPS,0.45740974,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( FRAG ( PP ( IN ) ( NP ) ) ( UH ) ( VP ( VB ) ( NP ) ) ),6.0,False,False
26,BookRestaurant,Book a table for eight people please,A table book for eight people please,"[['party_size_number', 'eight']]",0,SNIPS,0.41781884,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( S ( NP ( NP ) ( PP ) ) ( ADJP ( UH ) ) ),5.0,False,False
26,BookRestaurant,Book a table for eight people please,booking table for eight,"[['party_size_number', 'eight']]",0,SNIPS,0.29762018,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( NP ( NP ( NN ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),7.0,False,False
26,BookRestaurant,Book a table for eight people please,table for eight people,"[['party_size_number', 'eight']]",0,SNIPS,0.25162932,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( NP ( NP ( NN ) ) ( PP ( IN ) ( NP ) ) ),6.0,False,False
26,BookRestaurant,Book a table for eight people please,table for eight,"[['party_size_number', 'eight']]",0,SNIPS,0.17275447,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( NP ( NP ( NN ) ) ( PP ( IN ) ( NP ) ) ),6.0,False,False
26,BookRestaurant,Book a table for eight people please,Book a table for eight individuals if it is not too much trouble,"[['party_size_number', 'eight']]",1,SNIPS,0.23128542,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( S ( VP ( VB ) ( NP ) ( SBAR ) ) ),1.0,False,False
26,BookRestaurant,Book a table for eight people please,Book a table for eight person,"[['party_size_number', 'eight']]",1,SNIPS,0.37765762,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( S ( VP ( VB ) ( NP ) ) ),1.0,False,False
26,BookRestaurant,Book a table for eight people please,Reserve a table for eight person,"[['party_size_number', 'eight']]",0,SNIPS,0.38343394,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( S ( VP ( VB ) ( NP ) ) ),1.0,False,False
26,BookRestaurant,Book a table for eight people please,Reserve a table for eight people,"[['party_size_number', 'eight']]",1,SNIPS,0.49368724,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),( S ( VP ( VB ) ( NP ) ) ),1.0,False,False
27,AddToPlaylist,Please add Ruud Jolie to my playlist Guest List Polygon,"Top up my playlist Guest List Polygon with Ruud Jolie, please.","[['artist', 'Ruud Jolie'], ['playlist_owner', 'my'], ['playlist', 'Guest List Polygon']]",0,SNIPS,0.48106733,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),"( PP ( ADVP ( JJ ) ( RP ) ) ( NP ( NP ) ( PP ) ) ( , ) ( ADVP ( UH ) ) ( . ) )",10.0,False,False
27,AddToPlaylist,Please add Ruud Jolie to my playlist Guest List Polygon,Introduce Ruud Jolie into my playlist Guest List Polygon.,"[['artist', 'Ruud Jolie'], ['playlist_owner', 'my'], ['playlist', 'Guest List Polygon']]",1,SNIPS,0.47867855,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),3.0,False,False
27,AddToPlaylist,Please add Ruud Jolie to my playlist Guest List Polygon,How nice the Ruud Jolie in my Guest List Polygon,"[['artist', 'Ruud Jolie'], ['playlist_owner', 'my'], ['playlist', 'Guest List Polygon']]",0,SNIPS,0.49007192,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SBAR ( WHADJP ( WRB ) ( JJ ) ) ( NP ( NP ) ( PP ) ) ),6.0,False,False
27,AddToPlaylist,Please add Ruud Jolie to my playlist Guest List Polygon,Ruud Jolie has to be seen in my Guest List Polygon,"[['artist', 'Ruud Jolie'], ['playlist_owner', 'my'], ['playlist', 'Guest List Polygon']]",1,SNIPS,0.42048383,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( NP ( NNP ) ( NNP ) ) ( VP ( VBZ ) ( S ) ) ),6.0,False,False
28,AddToPlaylist,add this artist named Kirk Hammett to my playlist Party,add artist named Kirk Hammett to my party playlish,"[['music_item', 'artist'], ['artist', 'Kirk Hammett'], ['playlist_owner', 'my'], ['playlist', 'Party']]",1,SNIPS,0.47876897,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ) ),1.0,False,False
28,AddToPlaylist,add this artist named Kirk Hammett to my playlist Party,Kirk Hammett this artist should be added to my playlist party .,"[['music_item', 'artist'], ['artist', 'Kirk Hammett'], ['playlist_owner', 'my'], ['playlist', 'Party']]",1,SNIPS,0.49695152,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( NP ( NNP ) ( NNP ) ) ( NP ( DT ) ( NN ) ) ( VP ( MD ) ( VP ) ) ( . ) ),10.0,False,False
28,AddToPlaylist,add this artist named Kirk Hammett to my playlist Party,"Kirk Hammett, an artist, is added to my playlist party.","[['music_item', 'artist'], ['artist', 'Kirk Hammett'], ['playlist_owner', 'my'], ['playlist', 'Party']]",1,SNIPS,0.48941398,( S ( VP ( VB ) ( NP ) ( PP ) ) ),"( S ( NP ( NP ) ( , ) ( NP ) ( , ) ) ( VP ( VBZ ) ( VP ) ) ( . ) )",8.0,False,False
28,AddToPlaylist,add this artist named Kirk Hammett to my playlist Party,My playlist party contains the name of artist Kirk Hammett,"[['music_item', 'artist'], ['artist', 'Kirk Hammett'], ['playlist_owner', 'my'], ['playlist', 'Party']]",0,SNIPS,0.46988022,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( NP ( PRP$ ) ( NN ) ( NN ) ) ( VP ( VBZ ) ( NP ) ) ),6.0,False,False
28,AddToPlaylist,add this artist named Kirk Hammett to my playlist Party,Artist Kirk Hammett names is present in my playlist party.,"[['music_item', 'artist'], ['artist', 'Kirk Hammett'], ['playlist_owner', 'my'], ['playlist', 'Party']]",0,SNIPS,0.3990875,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( NP ( NN ) ( NML ) ( NNS ) ) ( VP ( VBZ ) ( ADJP ) ( PP ) ) ( . ) ),7.0,False,False
29,AddToPlaylist,I want to put a copy of this tune into Skatepark Punks,I like  tune into Skatepark Punks,"[['music_item', 'tune'], ['playlist', 'Skatepark Punks']]",0,SNIPS,0.2796142,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ),1.0,False,False
29,AddToPlaylist,I want to put a copy of this tune into Skatepark Punks,What is the best tune from Skatepark Punks?,"[['music_item', 'tune'], ['playlist', 'Skatepark Punks']]",0,SNIPS,0.36715212,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),( SBARQ ( WHNP ( WP ) ) ( SQ ( VP ) ) ( . ) ),6.0,False,False
29,AddToPlaylist,I want to put a copy of this tune into Skatepark Punks,Show the tunes from Skatepark Punks,"[['music_item', 'tune'], ['playlist', 'Skatepark Punks']]",0,SNIPS,0.32949975,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),5.0,False,False
29,AddToPlaylist,I want to put a copy of this tune into Skatepark Punks,can you put this tune to the Skatepark Punks,"[['music_item', 'tune'], ['playlist', 'Skatepark Punks']]",1,SNIPS,0.47372404,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),5.0,False,False
29,AddToPlaylist,I want to put a copy of this tune into Skatepark Punks,would you put this tune to the Skatepark Punks,"[['music_item', 'tune'], ['playlist', 'Skatepark Punks']]",1,SNIPS,0.47262746,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),5.0,False,False
29,AddToPlaylist,I want to put a copy of this tune into Skatepark Punks,Make a tune copy into Skatepark punks,"[['music_item', 'tune'], ['playlist', 'Skatepark Punks']]",0,SNIPS,0.41638327,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),5.0,False,False
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","The rating i would give to the story With Lee in Virginia, A Story of the American Civil War chronicle a 4 out of 6.","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.44980472,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),"( S ( NP ( NP ) ( , ) ( NP ) ) ( VP ( VBD ) ( NP ) ) ( . ) )",6.0,False,False
31,RateBook,Rate this album two out of 6,use the rating two out of 6 for this album,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.49797672,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ),1.0,False,False
31,RateBook,Rate this album two out of 6,Rate this album two of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.08618882,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),0.0,False,False
31,RateBook,Rate this album two out of 6,Why would you rate this album two of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.38572633,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ),6.0,False,False
31,RateBook,Rate this album two out of 6,This album must be rated two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.39080867,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( NP ( DT ) ( NN ) ) ( VP ( MD ) ( VP ) ) ),6.0,False,False
31,RateBook,Rate this album two out of 6,Rate this album from two to 6.,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.29986453,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),2.0,False,False
31,RateBook,Rate this album two out of 6,"How much do you rate for this album, like two out of 6?","[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.39904478,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( SBARQ ( WHNP ( WRB ) ( JJ ) ) ( SQ ( VBP ) ( NP ) ( VP ) ) ( . ) ),8.0,False,False
31,RateBook,Rate this album two out of 6,give this album two of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.118675485,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),0.0,False,False
32,RateBook,Give the current part of the saga 4 points out of 6.,Determine the current piece of the saga as 4 points in the 6 point system.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.3587126,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),1.0,False,False
32,RateBook,Give the current part of the saga 4 points out of 6.,Show me the current part  of the saga 4 points out of 6,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.42256323,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ( NP ) ) ),2.0,False,False
32,RateBook,Give the current part of the saga 4 points out of 6.,Is the current part of saga 4 points out of 6 is available,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.35718518,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( SQ ( VBZ ) ( NP ( NP ) ( PP ) ) ( NP ( NP ) ( PP ) ) ( VP ( VBZ ) ( ADJP ) ) ),10.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,I want to listen fifties by lavern baker,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.47916555,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),5.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,Do you know the song fifties by lavern baker?,"[['year', 'fifties'], ['artist', 'lavern baker']]",0,SNIPS,0.46060407,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( VBP ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),2.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,You can listen the song fifties by lavern baker on spotify.,"[['year', 'fifties'], ['artist', 'lavern baker']]",0,SNIPS,0.34574592,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( . ) ),6.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,Is it possible for you to play Lavern Baker's fifties music.,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.40469182,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( VBZ ) ( NP ( NP ) ) ( ADJP ( JJ ) ) ( SBAR ( IN ) ( S ) ) ( . ) ),8.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,Do you mind if you play Lavern Baker's fifties music?,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.41989017,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( VBP ) ( NP ( PRP ) ) ( VP ( VB ) ( SBAR ) ) ( . ) ),4.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,play lavern baker music from the fifties,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.40656146,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),4.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,Could you sing fifties music delivered by lavern baker,"[['year', 'fifties'], ['artist', 'lavern baker']]",0,SNIPS,0.41882324,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),1.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,would you play for us a song from the fifties that are sang by lavern baker,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.47901124,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( PP ) ( NP ) ) ),2.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,mesmerize us with a song from the fifties by lavern baker.,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.47533798,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),5.0,False,False
33,PlayMusic,Can you play some fifties music by lavern baker,Could you play music by Lavern Baker in fifties?,"[['year', 'fifties'], ['artist', 'lavern baker']]",0,SNIPS,0.43832663,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),1.0,False,False
34,PlayMusic,Play a 1964 track from Shahram Nazeri on Pandora.,"Shahram Nazeri 1964 track, please play it for me on Pandora","[['year', '1964'], ['music_item', 'track'], ['artist', 'Shahram Nazeri'], ['service', 'Pandora']]",0,SNIPS,0.4249672,( S ( VP ( VB ) ( NP ) ) ( . ) ),"( S ( NP ( NP ) ( NP ) ( , ) ( ADVP ) ) ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) )",8.0,False,False
34,PlayMusic,Play a 1964 track from Shahram Nazeri on Pandora.,Shahram Nazeri's 1964 track to be played next on Pandora.,"[['year', '1964'], ['music_item', 'track'], ['artist', 'Shahram Nazeri'], ['service', 'Pandora']]",0,SNIPS,0.44733578,( S ( VP ( VB ) ( NP ) ) ( . ) ),( NP ( NP ( NNP ) ( NNP ) ) ( NP ( NP ) ( SBAR ) ) ( . ) ),7.0,False,False
34,PlayMusic,Play a 1964 track from Shahram Nazeri on Pandora.,Do you have music on Pandora produced in 1964 track from Shahram Nazeri from,"[['year', '1964'], ['music_item', 'track'], ['artist', 'Shahram Nazeri'], ['service', 'Pandora']]",1,SNIPS,0.42533943,( S ( VP ( VB ) ( NP ) ) ( . ) ),( SQ ( VBP ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),5.0,False,False
34,PlayMusic,Play a 1964 track from Shahram Nazeri on Pandora.,Play a Shahram Nazeri 1964 track on Pandora,"[['year', '1964'], ['music_item', 'track'], ['artist', 'Shahram Nazeri'], ['service', 'Pandora']]",1,SNIPS,0.1848817,( S ( VP ( VB ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ) ),1.0,False,False
35,PlayMusic,Please play me some Satire music,Some music of Satire please,"[['genre', 'Satire']]",0,SNIPS,0.24619521,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( NP ( NP ( DT ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),7.0,False,False
35,PlayMusic,Please play me some Satire music,Music of Satire,"[['genre', 'Satire']]",0,SNIPS,-0.00023661852,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( NP ( NP ( NN ) ) ( PP ( IN ) ( NP ) ) ),6.0,False,False
35,PlayMusic,Please play me some Satire music,Please play some satire music,"[['genre', 'Satire']]",1,SNIPS,0.49698612,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( NP ( UH ) ) ( VP ( VB ) ( NP ) ) ),2.0,False,False
35,PlayMusic,Please play me some Satire music,Play some satire music for me.,"[['genre', 'Satire']]",1,SNIPS,0.46419114,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),4.0,False,False
35,PlayMusic,Please play me some Satire music,Turn on Satire music,"[['genre', 'Satire']]",1,SNIPS,0.26802343,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( PP ) ) ),4.0,False,False
35,PlayMusic,Please play me some Satire music,Put on the music in genre Satire,"[['genre', 'Satire']]",1,SNIPS,0.17106742,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( PP ) ( PP ) ) ),4.0,False,False
35,PlayMusic,Please play me some Satire music,I want to listen to Satire music,"[['genre', 'Satire']]",1,SNIPS,0.35524455,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),5.0,False,False
35,PlayMusic,Please play me some Satire music,Play some Satire music for me,"[['genre', 'Satire']]",1,SNIPS,0.44213158,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),3.0,False,False
35,PlayMusic,Please play me some Satire music,Play Satire music for me,"[['genre', 'Satire']]",1,SNIPS,0.37366408,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( NP ( NP ( NML ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),7.0,False,False
35,PlayMusic,Please play me some Satire music,would you play satire music,"[['genre', 'Satire']]",1,SNIPS,0.34070984,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),5.0,False,False
35,PlayMusic,Please play me some Satire music,can you play satire music,"[['genre', 'Satire']]",1,SNIPS,0.3610788,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),5.0,False,False
35,PlayMusic,Please play me some Satire music,will you please play satire music,"[['genre', 'Satire']]",1,SNIPS,0.37485033,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( UH ) ( VP ) ) ),7.0,False,False
35,PlayMusic,Please play me some Satire music,Play Satire music,"[['genre', 'Satire']]",1,SNIPS,0.32351613,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( NP ( NML ( VB ) ( NN ) ) ( NN ) ),6.0,False,False
35,PlayMusic,Please play me some Satire music,Turn on Satire music,"[['genre', 'Satire']]",1,SNIPS,0.26802343,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( PP ) ) ),4.0,False,False
35,PlayMusic,Please play me some Satire music,Let me hear some Satire music,"[['genre', 'Satire']]",1,SNIPS,0.49018314,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( S ) ) ),4.0,False,False
35,PlayMusic,Please play me some Satire music,Play me Satire music,"[['genre', 'Satire']]",1,SNIPS,0.3886385,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),2.0,False,False
35,PlayMusic,Please play me some Satire music,Play Satire music for me please,"[['genre', 'Satire']]",1,SNIPS,0.44052118,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),( NP ( NP ( NML ) ( NN ) ) ( PP ( IN ) ( NP ) ) ( X ( UH ) ) ),9.0,False,False
36,SearchScreeningEvent,When is Crime and Punishment U.S.A. showing?,Tell me Crime and Punishment U.S.A. show time.,"[['movie_name', 'Crime and Punishment U.S.A.']]",1,SNIPS,0.48919007,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( S ) ) ( . ) ),6.0,False,False
36,SearchScreeningEvent,When is Crime and Punishment U.S.A. showing?,Give me the show time for Crime and Punishment U.S.A. .,"[['movie_name', 'Crime and Punishment U.S.A.']]",1,SNIPS,0.45173654,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),6.0,False,False
36,SearchScreeningEvent,When is Crime and Punishment U.S.A. showing?,At what time can one watch Crime and Punishment U.S.A.?,"[['movie_name', 'Crime and Punishment U.S.A.']]",1,SNIPS,0.49945825,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ( . ) ),( SBARQ ( WHPP ( IN ) ( WHNP ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),4.0,False,False
36,SearchScreeningEvent,When is Crime and Punishment U.S.A. showing?,I want to watch Crime and Punishment U.S.A. When can i do this?,"[['movie_name', 'Crime and Punishment U.S.A.']]",1,SNIPS,0.457581,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ( . ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ( . ) ),7.0,False,False
37,SearchScreeningEvent,find Fox Theatres with The Caretaker,Find out about Fox Theatres that have The Caretaker,"[['location_name', 'Fox Theatres'], ['movie_name', 'The Caretaker']]",1,SNIPS,0.4032163,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( PRT ) ( PP ) ) ),1.0,False,False
37,SearchScreeningEvent,find Fox Theatres with The Caretaker,Which Fox Theatres have The Caretaker,"[['location_name', 'Fox Theatres'], ['movie_name', 'The Caretaker']]",1,SNIPS,0.44888404,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( SBAR ( WHNP ( WDT ) ( NNP ) ( NNPS ) ) ( S ( VP ) ) ),6.0,False,False
37,SearchScreeningEvent,find Fox Theatres with The Caretaker,Which Fox Theatres play The Caretaker,"[['location_name', 'Fox Theatres'], ['movie_name', 'The Caretaker']]",1,SNIPS,0.36259598,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( SBAR ( WHNP ( WDT ) ( NNP ) ( NNS ) ) ( S ( VP ) ) ),6.0,False,False
